term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Unnamed: 0_load,n_load,p_load,i_load,dfidf_load,porter_stem_load,max_pos_load,max_pos_group_load,Unnamed: 0_vocab,n_vocab,p_vocab,i_vocab,dfidf_vocab,porter_stem_vocab,max_pos_vocab,max_pos_group_vocab,stop_vocab,Unnamed: 0,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
drive,-0.0022147640136363487,-0.0005338834183933019,-0.0012549476479099717,-0.00019000070978623829,0.00291090736820857,-0.0016729966285938898,0.0006795146552722831,-0.0038354744770729373,-0.003922174135324108,-0.0024961263332295923,2970,20,4.215780509603548e-05,14.533840717981032,31.26714096619,drive,NN,NN,2970,20,4.215780509603548e-05,14.533840717981032,31.26714096619,drive,NN,NN,0,2970,20,4.215780509603548e-05,14.533840717981032,31.26714096619,drive,NN,NN,0
someone,0.0008179873245754109,-0.00932680332071801,0.0015716851466177175,-0.003923806389362143,-0.005023442227242209,0.0008550208129946338,-0.00269780216904687,-0.003967779151005539,-0.004692665587634761,-0.00030003163354904447,9761,28,5.902092713444967e-05,14.04841389081079,31.26714096619,someon,NN,NN,9761,28,5.902092713444967e-05,14.04841389081079,31.26714096619,someon,NN,NN,0,9761,28,5.902092713444967e-05,14.04841389081079,31.26714096619,someon,NN,NN,0
anxious,0.0004928391808467676,-0.005592833275584841,0.000489623205783901,-0.004854321634950192,0.004570748571261778,0.0006377919614570278,0.004474568947020799,0.0004099452003713008,-0.0028589367203552497,-0.0009466434040818193,340,25,5.269725637004435e-05,14.21191262309367,31.26714096619,anxiou,JJ,JJ,340,25,5.269725637004435e-05,14.21191262309367,31.26714096619,anxiou,JJ,JJ,0,340,25,5.269725637004435e-05,14.21191262309367,31.26714096619,anxiou,JJ,JJ,0
sorrow,-0.0035060197141344287,0.006245424391560427,0.00668396862838357,-0.000392100438235497,-0.0022174010160907216,-0.000586526451537802,0.00022973497172419524,0.0009932956687751058,0.005399351019218132,-0.0002651741419214573,9783,27,5.69130368796479e-05,14.100881310704926,31.26714096619,sorrow,NN,NN,9783,27,5.69130368796479e-05,14.100881310704926,31.26714096619,sorrow,NN,NN,0,9783,27,5.69130368796479e-05,14.100881310704926,31.26714096619,sorrow,NN,NN,0
drank,0.0019257085498580523,0.0015752449689216085,-0.0029956999203500103,0.0010743430515395367,-0.0030044245897307845,0.0013444370150243092,0.0020005431556625883,0.0025884170133721176,0.0025832185218026224,-0.002604839956037304,2925,26,5.480514662484612e-05,14.155329094727303,31.26714096619,drank,NN,NN,2925,26,5.480514662484612e-05,14.155329094727303,31.26714096619,drank,NN,NN,0,2925,26,5.480514662484612e-05,14.155329094727303,31.26714096619,drank,NN,NN,0
risk,0.0020864312050584465,-0.0021993360452320543,-0.000856150262236865,0.0026259069850533908,0.0002913304004293359,0.00010285527650231112,0.0012174009324347462,0.0007232041408132205,0.0001775797778629113,0.001223881544265915,8712,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,risk,NN,NN,8712,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,risk,NN,NN,0,8712,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,risk,NN,NN,0
risen,-0.0010319246679693086,0.0007905375688107547,-0.0027112205877184432,-0.0009362169857038061,0.0016739775799629998,-0.00017919143766107043,-0.001594211569886956,-0.0014445107291223102,0.0011594083923426898,-0.002221324015261415,8709,17,3.583413433163016e-05,14.768305971618055,31.26714096619,risen,NN,NN,8709,17,3.583413433163016e-05,14.768305971618055,31.26714096619,risen,NN,NN,0,8709,17,3.583413433163016e-05,14.768305971618055,31.26714096619,risen,NN,NN,0
smell,0.006318872208185129,-0.0006256657997487182,-0.0058236832177185165,-0.0005409049026221595,4.326376284555812e-05,-0.002197137838758342,-0.002275367037084854,0.004558026813662629,0.0014782048340834918,0.0017017110392745405,9641,31,6.5344597898855e-05,13.90157250248152,31.26714096619,smell,NN,NN,9641,31,6.5344597898855e-05,13.90157250248152,31.26714096619,smell,NN,NN,0,9641,31,6.5344597898855e-05,13.90157250248152,31.26714096619,smell,NN,NN,0
visible,0.0023979726844066606,-0.002126174449256928,-0.0016247115507588973,0.0005220189610602988,-0.0016541748212427604,-0.0017057570224828132,-0.003122465511822967,-0.0038147159024364786,0.0008381224567184728,0.0014918935698356732,11738,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,visibl,JJ,JJ,11738,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,visibl,JJ,JJ,0,11738,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,visibl,JJ,JJ,0
judge,-0.003109814605724535,0.002562361277968491,0.0011229359195936428,0.002183948514426501,5.9412424415857554e-05,9.302231098229568e-05,0.0014720345422680552,0.002193430957017737,0.002116538270274163,-0.0009693427657194534,5725,19,4.004991484123371e-05,14.607841299424807,31.26714096619,judg,NN,NN,5725,19,4.004991484123371e-05,14.607841299424807,31.26714096619,judg,NN,NN,0,5725,19,4.004991484123371e-05,14.607841299424807,31.26714096619,judg,NN,NN,0
quest,-0.0006455986482775703,-0.0013619841638184665,0.002978877720112958,0.009829558308428812,0.0005302722387555832,-0.006175238694097396,-5.2646590628662904e-05,-0.00271174543030311,0.007179616225222381,-0.005455937009585996,8191,29,6.112881738925145e-05,13.997787817740823,31.26714096619,quest,NN,NN,8191,29,6.112881738925145e-05,13.997787817740823,31.26714096619,quest,NN,NN,0,8191,29,6.112881738925145e-05,13.997787817740823,31.26714096619,quest,NN,NN,0
curse,0.005845304714754317,-0.0003635625761808975,-0.004106443523852923,0.003484096637341111,-0.0008656765704937636,0.002152605245901606,-0.008425775043358329,-0.00613275371728506,-0.0012776877877289307,-0.0018211193989375516,2320,27,5.69130368796479e-05,14.100881310704926,31.26714096619,curs,NN,NN,2320,27,5.69130368796479e-05,14.100881310704926,31.26714096619,curs,NN,NN,0,2320,27,5.69130368796479e-05,14.100881310704926,31.26714096619,curs,NN,NN,0
appear,-0.0017499802220036012,-0.0021862516990645837,-0.0017803690318258644,9.768308311613365e-05,-0.0018054143559594036,0.002238326860270376,0.00016136837528967475,-0.0025761499418441905,-0.000943315068715931,0.0007253115716220723,362,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,appear,VB,VB,362,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,appear,VB,VB,0,362,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,appear,VB,VB,0
meriadoc,-0.009715391504991714,0.006115474474259719,-0.0036552725368464234,-0.007549238002810347,0.0006387207892112931,-0.004921127175464323,0.004606396657729905,-0.0014818179764368965,-0.0027994233254393206,-0.00029297085295801426,6588,27,5.69130368796479e-05,14.100881310704926,31.26714096619,meriadoc,NN,NN,6588,27,5.69130368796479e-05,14.100881310704926,31.26714096619,meriadoc,NN,NN,0,6588,27,5.69130368796479e-05,14.100881310704926,31.26714096619,meriadoc,NN,NN,0
sought,0.00546690511563374,0.0019930002242075063,-0.0014984854090102525,0.001137203195810607,0.0018095557361381097,0.0017328824980446917,0.0029900610017422114,-0.0009894381806366374,0.003122788509104951,0.002365823160278439,9794,27,5.69130368796479e-05,14.100881310704926,31.26714096619,sought,NN,NN,9794,27,5.69130368796479e-05,14.100881310704926,31.26714096619,sought,NN,NN,0,9794,27,5.69130368796479e-05,14.100881310704926,31.26714096619,sought,NN,NN,0
doesn,0.011746745749026222,0.002512385342153295,-0.004495521524629526,0.002201368570692525,-0.0005561995857489451,0.0011291337757247698,-0.0031258708324181325,-0.004211184829722092,0.0007291323069056403,-0.00307357061631217,2842,29,6.112881738925145e-05,13.997787817740823,31.26714096619,doesn,NN,NN,2842,29,6.112881738925145e-05,13.997787817740823,31.26714096619,doesn,NN,NN,1,2842,29,6.112881738925145e-05,13.997787817740823,31.26714096619,doesn,NN,NN,1
threshold,-0.0005827431529985171,-7.569245146693462e-05,0.000770466884907135,-0.001355132807798397,-0.002080794662097411,-0.0009091039879993007,-0.0036714845882910773,0.0005426349245489978,0.0021335333181904093,0.004282399167275405,10788,20,4.215780509603548e-05,14.533840717981032,31.26714096619,threshold,NN,NN,10788,20,4.215780509603548e-05,14.533840717981032,31.26714096619,threshold,NN,NN,0,10788,20,4.215780509603548e-05,14.533840717981032,31.26714096619,threshold,NN,NN,0
théoden,-0.09592564892049747,0.05978902073654522,-0.07884485678191235,-0.03854027501519102,0.014616479046587553,-0.011428755668264108,0.01578025217823168,-0.0023136617213513912,-0.03171672420125744,-0.0135470031732596,10841,204,0.0004300096119795,11.1833434708969,31.26714096619,théoden,NN,NN,10841,204,0.0004300096119795,11.1833434708969,31.26714096619,théoden,NN,NN,0,10841,204,0.0004300096119795,11.1833434708969,31.26714096619,théoden,NN,NN,0
chose,-0.0037767105984176626,-0.00034637454923079375,-0.0009679365613660399,0.003372935010275902,0.0011143190403333635,-0.0013674945469724614,-0.0005354478679286196,0.002608659743135853,5.941883316257294e-05,0.002241799659061797,1720,21,4.426569535083726e-05,14.463451390089634,31.26714096619,chose,NN,NN,1720,21,4.426569535083726e-05,14.463451390089634,31.26714096619,chose,NN,NN,0,1720,21,4.426569535083726e-05,14.463451390089634,31.26714096619,chose,NN,NN,0
fro,0.0005598622430730332,0.0024133381636466424,0.001446083540946935,0.0004000245585765542,-0.0005966728520757197,-0.0007784903509243347,-0.0017040700764201255,-0.0039040290626199247,-0.00046928462764042335,0.002128201519779584,4186,21,4.426569535083726e-05,14.463451390089634,31.26714096619,fro,NN,NN,4186,21,4.426569535083726e-05,14.463451390089634,31.26714096619,fro,NN,NN,0,4186,21,4.426569535083726e-05,14.463451390089634,31.26714096619,fro,NN,NN,0
piece,0.0009207837639012513,0.0010282695822942224,-0.0008629537565342594,-0.0005483417797960492,-0.0022737755052274215,0.0015008282288217262,-0.0006113695820339644,-0.002971818612746224,-0.000838091473389485,0.0023395261662543273,7701,20,4.215780509603548e-05,14.533840717981032,31.26714096619,piec,NN,NN,7701,20,4.215780509603548e-05,14.533840717981032,31.26714096619,piec,NN,NN,0,7701,20,4.215780509603548e-05,14.533840717981032,31.26714096619,piec,NN,NN,0
throat,0.006811765769201678,-0.0028463764457525823,-0.0028195085568036527,0.00013728816849708914,-0.003768767133994844,-0.003368500760797801,-0.003822491703848617,-0.008336527836711176,-0.0008591529259292168,0.0018916091446882853,10794,34,7.166826866326032e-05,13.768305971618055,31.26714096619,throat,NN,NN,10794,34,7.166826866326032e-05,13.768305971618055,31.26714096619,throat,NN,NN,0,10794,34,7.166826866326032e-05,13.768305971618055,31.26714096619,throat,NN,NN,0
daylight,0.0057945369135333135,-0.002838633396046621,-0.0016495784214650918,-0.0018121786253709115,0.002611410318499874,-0.0017818431144286662,-0.0003564047271501488,0.0019544481207138223,-0.003684933055584817,0.001968639543753006,2427,24,5.0589366115242574e-05,14.27080631214724,31.26714096619,daylight,NN,NN,2427,24,5.0589366115242574e-05,14.27080631214724,31.26714096619,daylight,NN,NN,0,2427,24,5.0589366115242574e-05,14.27080631214724,31.26714096619,daylight,NN,NN,0
sunrise,-0.0019049301126460095,-0.0008230465034757468,0.0003399029404134824,-0.0021268496667880546,-0.00048428657684610463,-0.0019812094261099224,-7.219016697266612e-05,0.0010781066369198278,0.000397369612143681,0.0028659011824151122,10391,17,3.583413433163016e-05,14.768305971618055,31.26714096619,sunris,NN,NN,10391,17,3.583413433163016e-05,14.768305971618055,31.26714096619,sunris,NN,NN,0,10391,17,3.583413433163016e-05,14.768305971618055,31.26714096619,sunris,NN,NN,0
match,-0.0004882851929862978,-0.0017167248900568544,0.003105319066013473,-0.0014879807732538746,0.0015009185254051434,0.0005983479304285533,-0.0023779558005582713,-0.00496048601813509,0.003901142892732128,-0.00012676998406170841,6491,20,4.215780509603548e-05,14.533840717981032,31.26714096619,match,NN,NN,6491,20,4.215780509603548e-05,14.533840717981032,31.26714096619,match,NN,NN,0,6491,20,4.215780509603548e-05,14.533840717981032,31.26714096619,match,NN,NN,0
shadowfax,-0.018279738928311078,0.011279900749517246,-2.8117724420984532e-05,-0.0036787588282889178,-0.013836383374223455,0.021884933640956814,-0.002557332608275107,-0.0031914532211641537,-0.006670621170113033,0.009798558285008259,9207,70,0.0001475523178361,12.726485795923429,31.26714096619,shadowfax,NN,NN,9207,70,0.0001475523178361,12.726485795923429,31.26714096619,shadowfax,NN,NN,0,9207,70,0.0001475523178361,12.726485795923429,31.26714096619,shadowfax,NN,NN,0
hedge,0.004133241045246054,-0.0203746074730813,0.0019196169515656438,-0.00993651822467645,-0.0023303837034763302,-0.006239442068654742,-0.011296877945726482,0.02219082936627962,-0.009850673697319505,0.0026586648893430513,5000,44,9.274717121127804e-05,13.396337194231098,31.26714096619,hedg,NN,NN,5000,44,9.274717121127804e-05,13.396337194231098,31.26714096619,hedg,NN,NN,0,5000,44,9.274717121127804e-05,13.396337194231098,31.26714096619,hedg,NN,NN,0
ear,0.003674236517202955,-0.0011369563405856594,-0.002974853640310054,-0.0017048555776889517,0.002551542798862296,0.001675762461572052,-0.0027701985372062996,-0.0016641039768871312,0.0003128244346408029,-0.001101855986607998,3101,22,4.637358560563903e-05,14.396337194231098,31.26714096619,ear,NN,NN,3101,22,4.637358560563903e-05,14.396337194231098,31.26714096619,ear,NN,NN,0,3101,22,4.637358560563903e-05,14.396337194231098,31.26714096619,ear,NN,NN,0
dale,-0.0056230296084663865,-0.003378850130995594,-7.590578971265006e-05,0.008853151765005491,0.00197729070144091,-0.0037591458887919578,0.002395815410803687,-0.0026912714709947114,0.004451728152284323,0.003423289855895265,2358,39,8.220771993726919e-05,13.570366594006147,31.26714096619,dale,NN,NN,2358,39,8.220771993726919e-05,13.570366594006147,31.26714096619,dale,NN,NN,0,2358,39,8.220771993726919e-05,13.570366594006147,31.26714096619,dale,NN,NN,0
dust,-0.0008567109349384203,-0.0007895705459784688,-0.00017586553622332603,0.0015724739711603687,-0.0019663274448912184,-0.00435807171125098,0.002337374540110556,-0.003614659258735868,0.004384153742261777,0.004711754474530217,3048,22,4.637358560563903e-05,14.396337194231098,31.26714096619,dust,NN,NN,3048,22,4.637358560563903e-05,14.396337194231098,31.26714096619,dust,NN,NN,0,3048,22,4.637358560563903e-05,14.396337194231098,31.26714096619,dust,NN,NN,0
brave,0.0003703754048874929,0.0007982556543356408,0.001955387993878838,0.0006407462949598218,0.0018298217739498752,-0.0006800505010321098,-0.0009624415158456933,-0.0023620944099895006,-0.0018890411748931754,-0.002062817605821381,1182,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,brave,NN,NN,1182,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,brave,NN,NN,0,1182,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,brave,NN,NN,0
beating,-0.00030929743133599756,-0.0005955668393838317,-0.0012958206345652715,-0.00033975438793428013,-0.0023453437796514534,-0.0024221833277056595,-0.003944220768264004,0.0006945946703509829,0.003526976724699753,-0.00018395329045202787,730,19,4.004991484123371e-05,14.607841299424807,31.26714096619,beat,NN,NN,730,19,4.004991484123371e-05,14.607841299424807,31.26714096619,beat,NN,NN,0,730,19,4.004991484123371e-05,14.607841299424807,31.26714096619,beat,NN,NN,0
éomer,-0.08999725817046403,0.06853304024015912,-0.05897645061329532,-0.046854878632039215,0.03256176196012944,-0.03710985183525188,0.011117385056479414,-0.005511272147902859,-0.013886919821836827,-0.0112687782485069,12418,204,0.0004300096119795,11.1833434708969,31.26714096619,éomer,NN,NN,12418,204,0.0004300096119795,11.1833434708969,31.26714096619,éomer,NN,NN,0,12418,204,0.0004300096119795,11.1833434708969,31.26714096619,éomer,NN,NN,0
lain,-0.0011436590038386484,0.0027069405853683125,-0.0011488521896945028,-0.0005798411135750719,0.001796146354943905,0.0006890230645222395,-0.0016749398572180575,0.0001189662603394962,0.0026905246228364657,0.0016442545047749117,5880,22,4.637358560563903e-05,14.396337194231098,31.26714096619,lain,NN,NN,5880,22,4.637358560563903e-05,14.396337194231098,31.26714096619,lain,NN,NN,0,5880,22,4.637358560563903e-05,14.396337194231098,31.26714096619,lain,NN,NN,0
stuck,0.0060326588971894995,-0.0018757608435923186,-0.0021331578244258207,-0.0003700734897016197,-0.001045736690448884,-0.0005287466796409859,0.0006124562883654923,-0.002369346042586427,0.002446710077025665,0.0038162604187061532,10296,21,4.426569535083726e-05,14.463451390089634,31.26714096619,stuck,NN,NN,10296,21,4.426569535083726e-05,14.463451390089634,31.26714096619,stuck,NN,NN,0,10296,21,4.426569535083726e-05,14.463451390089634,31.26714096619,stuck,NN,NN,0
barad,0.0013227855326295862,0.0026556688914109077,-0.004804401244420285,0.004087015717228207,-0.0026764362320981297,0.004693543569267128,-0.006035423278057639,-0.007477732073613965,0.004645210305999507,0.006342872482796025,633,28,5.902092713444967e-05,14.04841389081079,31.26714096619,barad,NN,NN,633,28,5.902092713444967e-05,14.04841389081079,31.26714096619,barad,NN,NN,0,633,28,5.902092713444967e-05,14.04841389081079,31.26714096619,barad,NN,NN,0
threat,0.00133577135559053,0.0009415207557492179,-0.0007805232436648464,0.00028151726125893447,0.0029030422688857385,5.184426763996886e-05,-0.000978312625614832,-0.00015896599299696662,-7.822901237872557e-05,0.0022729918373627484,10779,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,threat,NN,NN,10779,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,threat,NN,NN,0,10779,18,3.7942024586431934e-05,14.685843811426082,31.26714096619,threat,NN,NN,0
madness,-0.00384731869983726,0.00722822764729529,0.005699638808457575,-0.002909188014256769,0.002711587056007149,-0.0003638192263014769,-0.0005363919643692695,-0.004000389085809784,0.0013167874542590638,0.0074391995433744995,6366,28,5.902092713444967e-05,14.04841389081079,31.26714096619,mad,NN,NN,6366,28,5.902092713444967e-05,14.04841389081079,31.26714096619,mad,NN,NN,0,6366,28,5.902092713444967e-05,14.04841389081079,31.26714096619,mad,NN,NN,0
