book_id,chap_num,term_str,n,tfidf
1,1,going,13,9.267633688606584e-05
1,1,gold,5,0.00035183261778583725
1,1,golden,8,0.0005039499575566508
1,1,gollum,2,0.00031122424780474545
1,1,gone,7,3.2991930203098315e-05
1,1,good,18,0.00017254913566478564
1,1,goodbodies,2,0.001186449399299965
1,1,goodbody,1,0.0005932246996499825
1,1,goodbye,1,0.0005932246996499825
1,1,goods,1,0.0002245448433043522
1,1,gorbadoc,3,0.0017796740989499476
1,1,got,14,0.00047352899549699503
1,1,gotten,1,0.0005932246996499825
1,1,grand,1,0.0004353127238881856
1,1,grandfather,1,0.00049359333569661
1,1,grandmother,1,0.00049359333569661
1,1,grandson,1,0.00049359333569661
1,1,granted,1,0.0004353127238881856
1,1,grass,1,3.382349967835679e-05
1,1,grave,1,0.00016999788751053996
1,1,great,6,0.0
1,1,green,3,4.389002341215638e-05
1,1,grew,2,5.6146451811373824e-05
1,1,grey,3,2.8758189277464275e-05
1,1,gross,3,0.0017796740989499476
1,1,grow,2,0.00016437447313777197
1,1,growing,3,0.00012871406426119228
1,1,grubb,1,0.0005932246996499825
1,1,grubbs,2,0.001186449399299965
1,1,grumbling,1,0.0003618878365546989
1,1,guessed,2,0.0001259874893891627
1,1,guest,1,0.0002485568089817254
1,1,guests,13,0.0017734422163648848
1,1,had,82,0.0
1,1,hadn,1,0.000294330607789865
1,1,half,8,0.00018035337716343608
1,1,hall,7,0.0009138568142159065
1,1,ham,1,0.0005932246996499825
1,1,hamfast,1,0.00039396197174323754
1,1,hammered,1,0.0004353127238881856
1,1,hand,6,2.827879731694141e-05
1,1,handcarts,1,0.0005932246996499825
1,1,handkerchiefs,1,0.0005932246996499825
1,1,hands,2,1.4257897982471669e-05
1,1,hanging,1,0.00017776938417301614
1,1,happen,1,0.00021389273571079717
1,1,happened,1,7.036652355716745e-05
1,1,happily,1,0.00027740074812638866
1,1,happy,3,0.0007081499879443218
1,1,hard,3,5.957222523365747e-05
1,1,hardly,3,0.00012871406426119228
1,1,harm,2,0.0002728372640561361
1,1,has,19,4.440773972858327e-05
1,1,hasn,2,0.0005548014962527773
1,1,hat,2,0.0004490896866087044
1,1,have,40,0.0
1,1,haven,1,9.963136395337252e-05
1,1,he,177,0.0
1,1,head,3,1.4139398658470704e-05
1,1,heads,2,0.00013326573508511044
1,1,health,2,0.0005548014962527773
1,1,hear,7,6.710244164741665e-05
1,1,heard,6,1.4023496756394714e-05
1,1,heart,2,1.4257897982471669e-05
1,1,hearts,1,7.813802021964362e-05
1,1,heavy,1,2.254417214542951e-05
1,1,hedge,1,0.0001946992438364925
1,1,height,1,0.0001305509734594152
1,1,heir,4,0.0006505004345918155
1,1,held,2,5.6146451811373824e-05
1,1,help,2,2.926001560810425e-05
1,1,helped,2,0.00042778547142159433
1,1,helping,1,0.00027740074812638866
1,1,hence,1,0.0003135240996641697
1,1,her,10,0.0009064483321992845
1,1,here,5,0.0
1,1,hesitated,1,0.0002245448433043522
1,1,hidden,1,3.382349967835679e-05
1,1,hiding,1,0.00013641863202806806
1,1,high,1,7.128948991235834e-06
1,1,hill,9,0.00041457496527994464
1,1,hilt,1,0.0001859852016674839
1,1,him,45,0.0
1,1,himself,6,0.0
1,1,his,107,0.0
1,1,hiss,1,0.0001859852016674839
1,1,history,3,0.0005333081525190484
1,1,hobbit,16,0.0004491716144909906
1,1,hobbiton,12,0.002566712828529566
1,1,hobbits,25,0.0010726172021766022
1,1,hold,2,8.580937617412819e-05
1,1,hole,5,0.0007126802602021831
1,1,holes,2,0.0002611019469188304
1,1,holiday,4,0.0014475513462187956
1,1,holman,2,0.001186449399299965
1,1,home,2,0.00011196151989800039
1,1,honestly,1,0.0005932246996499825
1,1,honour,1,0.00015561212390237272
1,1,hood,1,0.00016999788751053996
1,1,hoods,1,0.00033568135993481313
1,1,hoots,1,0.0005932246996499825
1,1,hope,7,1.6360746215793834e-05
1,1,hoped,2,0.00021843485409172125
1,1,hopes,1,0.0002485568089817254
1,1,hoping,2,0.0005245129452026528
1,1,horn,1,0.00010921742704586062
1,1,hornblower,1,0.0004353127238881856
1,1,hornblowers,2,0.00098718667139322
1,1,horns,1,0.00011426137175742464
1,1,hospitality,1,0.0005932246996499825
1,1,host,1,0.00013641863202806806
1,1,hot,1,9.064483321992845e-05
1,1,house,1,3.981343615714235e-05
1,1,household,1,0.0001946992438364925
1,1,how,5,3.564474495617917e-05
1,1,however,4,0.0003985254558134901
1,1,hugo,2,0.001186449399299965
1,1,hullo,1,0.00020397586079290192
1,1,hundred,6,0.0003779624681674881
1,1,hundreds,2,0.0003399957750210799
1,1,hung,2,0.00015627604043928723
1,1,hurray,2,0.00098718667139322
1,1,i,216,0.0
1,1,if,37,0.0
1,1,ignored,1,0.00049359333569661
1,1,ill,1,5.9444485978757754e-05
1,1,illuminated,1,0.0004353127238881856
1,1,immensely,1,0.00049359333569661
1,1,imminent,1,0.0005932246996499825
1,1,impatiently,1,0.0003618878365546989
1,1,important,4,0.0008981793732174088
1,1,impossible,1,0.0002485568089817254
1,1,impression,1,0.00049359333569661
1,1,impromptu,1,0.0005932246996499825
1,1,improve,1,0.0005932246996499825
1,1,improved,1,0.0004353127238881856
1,1,in,141,0.0
1,1,inadvertently,1,0.0005932246996499825
1,1,included,1,0.00049359333569661
1,1,including,1,0.0005932246996499825
1,1,indeed,9,6.41605409211225e-05
1,1,indignant,1,0.0004353127238881856
1,1,indisposed,2,0.001186449399299965
1,1,indoors,1,0.0003135240996641697
1,1,inevitable,1,0.00049359333569661
1,1,inexhaustible,1,0.0005932246996499825
1,1,inheritance,2,0.0008706254477763712
1,1,ink,3,0.0014807800070898301
1,1,inn,2,0.0005548014962527773
1,1,inquiries,1,0.0004353127238881856
1,1,inside,9,0.0006677977984279495
1,1,insist,1,0.00049359333569661
1,1,instruments,2,0.00098718667139322
1,1,insult,1,0.0005932246996499825
1,1,insulted,1,0.0005932246996499825
1,1,intended,1,0.00027740074812638866
1,1,intense,1,0.00049359333569661
1,1,intensely,1,0.0005932246996499825
1,1,interested,2,0.0005548014962527773
1,1,interesting,1,0.00039396197174323754
1,1,interfering,1,0.0004353127238881856
1,1,interrupted,1,0.000294330607789865
1,1,into,18,0.0
1,1,inventing,1,0.0005932246996499825
1,1,investigating,1,0.0005932246996499825
1,1,invitation,1,0.00049359333569661
1,1,invitations,4,0.00237289879859993
1,1,invited,4,0.0015758478869729502
1,1,irresponsible,1,0.0005932246996499825
1,1,is,49,0.0
1,1,isn,5,0.0006245673967548984
1,1,it,172,0.0
1,1,item,3,0.0013059381716645567
1,1,items,1,0.0005932246996499825
1,1,its,5,1.1686247296995596e-05
1,1,itself,2,0.00016437447313777197
1,1,ivy,1,0.0004353127238881856
1,1,jaws,1,0.00033568135993481313
1,1,jerked,1,0.00039396197174323754
1,1,jewellery,1,0.0005932246996499825
1,1,job,2,0.0004490896866087044
1,1,joins,1,0.0004353127238881856
1,1,joints,2,0.0007879239434864751
1,1,joke,9,0.0039178145149936705
1,1,jolly,1,0.00033568135993481313
1,1,jools,1,0.0005932246996499825
1,1,journey,4,0.00011229290362274765
1,1,joyously,1,0.00049359333569661
1,1,jumped,1,0.0002622564726013264
1,1,juniors,1,0.0005932246996499825
1,1,just,8,0.00015885926728975323
1,1,keep,9,6.41605409211225e-05
1,1,keeping,2,0.0002498269587019593
1,1,kept,6,0.0003358845596940012
1,1,killed,1,0.00027740074812638866
1,1,kind,1,7.036652355716745e-05
1,1,kinder,1,0.00039396197174323754
1,1,kindly,1,0.00016999788751053996
1,1,kitchen,1,0.0003135240996641697
1,1,knew,4,6.887978354576687e-05
1,1,knives,1,0.00021389273571079717
1,1,knock,2,0.0005548014962527773
1,1,knocking,1,0.00033568135993481313
1,1,know,19,0.0
1,1,knowledgeable,1,0.0005932246996499825
1,1,known,1,3.981343615714235e-05
1,1,knows,1,9.064483321992845e-05
1,1,label,1,0.0005932246996499825
1,1,labelled,2,0.00098718667139322
1,1,labels,3,0.0017796740989499476
1,1,lack,1,0.00027740074812638866
1,1,lad,4,0.0006224484956094909
1,1,laden,1,0.00015561212390237272
1,1,laid,1,2.254417214542951e-05
1,1,lake,1,0.00017776938417301614
1,1,lamplit,1,0.00049359333569661
1,1,land,2,4.674498918798238e-06
1,1,lanterns,3,0.0010070440798044394
1,1,large,11,0.0008161973091897161
1,1,largely,1,0.00039396197174323754
1,1,larger,2,0.00040795172158580384
1,1,last,7,0.0
1,1,late,2,0.00011196151989800039
1,1,lately,1,0.00021389273571079717
1,1,later,4,0.00032874894627554394
1,1,latter,1,0.00027740074812638866
1,1,laugh,2,0.0003719704033349678
1,1,laughed,2,6.764699935671358e-05
1,1,laughter,1,0.00016262510864795387
1,1,lavishly,1,0.0005932246996499825
1,1,law,2,0.0006270481993283394
1,1,leading,2,0.0001812896664398569
1,1,leaped,1,9.963136395337252e-05
1,1,learned,1,0.00010434449683952943
1,1,least,4,5.85200312162085e-05
1,1,leather,3,0.0006119275823787058
1,1,leave,2,1.4257897982471669e-05
1,1,leaves,1,6.663286754255522e-05
1,1,leaving,2,0.0002285227435148493
1,1,left,9,0.0
1,1,legal,1,0.0005932246996499825
1,1,legend,3,0.0006736345299130567
1,1,legendary,2,0.001186449399299965
1,1,less,2,3.971481682243831e-05
1,1,let,7,0.0
1,1,letters,2,0.0005245129452026528
1,1,liable,1,0.0005932246996499825
1,1,life,4,0.00017161875234825638
1,1,light,3,0.0
1,1,lights,3,0.0003130334905185883
1,1,like,23,0.0
1,1,liked,1,0.0002622564726013264
1,1,likely,4,0.0003802715195324799
1,1,limited,1,0.0005932246996499825
1,1,listen,2,0.00020868899367905885
1,1,listening,1,7.036652355716745e-05
1,1,listens,1,0.00049359333569661
1,1,little,8,0.0
1,1,live,8,0.0005330629403404417
1,1,lived,5,0.0006527548672970761
1,1,lively,1,0.0004353127238881856
1,1,lives,1,0.0001489254450283529
1,1,living,3,0.00013819165509331487
1,1,ll,8,0.00036851108024883966
1,1,lobelia,8,0.0031516957739459004
1,1,local,1,0.00049359333569661
1,1,locally,1,0.0005932246996499825
1,1,lock,1,0.00027740074812638866
1,1,locked,2,0.0004490896866087044
1,1,locking,1,0.0005932246996499825
1,1,long,18,0.0
1,1,longed,1,0.0002622564726013264
1,1,longing,1,0.0003135240996641697
1,1,look,6,4.2773693947415006e-05
1,1,looked,6,1.4023496756394714e-05
1,1,looking,10,7.128948991235834e-05
1,1,looks,2,0.0002611019469188304
1,1,lot,3,0.00035846631709377506
1,1,lots,2,0.00058866121557973
1,1,loud,2,0.0001407330471143349
1,1,louder,1,0.00017776938417301614
1,1,loudly,3,0.0006416782071323916
1,1,love,3,0.00034278411527227393
1,1,loved,1,0.0001946992438364925
1,1,low,2,6.183921901208538e-05
1,1,lunch,2,0.0007237756731093978
1,1,luxury,1,0.0005932246996499825
1,1,m,2,0.0001407330471143349
1,1,mad,2,0.0005245129452026528
1,1,made,9,2.1035245134592073e-05
1,1,magic,2,0.0006270481993283394
1,1,magical,2,0.001186449399299965
1,1,magnificence,1,0.0005932246996499825
1,1,magnificent,1,0.0004353127238881856
1,1,mainly,2,0.0006713627198696263
1,1,make,9,0.0
1,1,making,4,0.0004173779873581177
1,1,man,6,0.00022072360844817323
1,1,mantelpiece,4,0.00237289879859993
1,1,manuscript,1,0.0005932246996499825
1,1,many,17,0.0
1,1,mark,5,0.0004981568197668626
1,1,marked,1,0.0002245448433043522
1,1,marriage,1,0.00049359333569661
1,1,married,1,0.0004353127238881856
1,1,marvel,1,0.0002360499959814406
1,1,marvellous,1,0.0002622564726013264
1,1,master,7,4.990264293865084e-05
1,1,mathoms,1,0.0005932246996499825
1,1,matter,5,0.00041093618284442996
1,1,mature,1,0.0005932246996499825
1,1,may,13,0.0
1,1,me,30,0.0
1,1,meadows,1,0.00033568135993481313
1,1,meal,1,0.00011948877236459168
1,1,meals,1,0.0004353127238881856
1,1,mean,11,0.0005785839506359021
1,1,meaning,1,0.0001489254450283529
1,1,meant,2,0.0002611019469188304
1,1,meet,2,0.00011196151989800039
1,1,meeting,1,0.00013641863202806806
1,1,melilot,1,0.0005932246996499825
1,1,memory,2,0.00011196151989800039
1,1,menacing,1,0.00027740074812638866
1,1,mention,1,0.0002360499959814406
1,1,merely,2,0.0004490896866087044
1,1,merited,1,0.0005932246996499825
1,1,merry,7,0.0002786940530999964
1,1,merrymaking,1,0.00049359333569661
1,1,messages,1,0.00020397586079290192
1,1,met,1,6.299374469458135e-05
1,1,michel,1,0.00033568135993481313
1,1,mid,1,0.0002360499959814406
1,1,middle,2,6.183921901208538e-05
1,1,midnight,1,0.0002245448433043522
1,1,might,6,1.4023496756394714e-05
1,1,mighty,2,0.0001407330471143349
1,1,miles,2,0.00013326573508511044
1,1,milk,1,0.00039396197174323754
1,1,miller,5,0.002176563619440928
1,1,milo,2,0.001186449399299965
1,1,mind,7,8.460138224120108e-05
1,1,minds,1,0.00014253605204043662
1,1,mine,5,0.0005460871352293031
1,1,minor,1,0.0005932246996499825
1,1,minute,1,0.00016999788751053996
1,1,mirror,1,0.0002622564726013264
1,1,miss,2,0.00040795172158580384
1,1,mistaken,1,0.00033568135993481313
1,1,mixed,2,0.00058866121557973
1,1,moment,7,4.990264293865084e-05
1,1,money,4,0.00117732243115946
1,1,month,2,0.0005548014962527773
1,1,months,1,0.00027740074812638866
1,1,mood,1,0.00016262510864795387
1,1,moonlight,1,0.0002245448433043522
1,1,more,29,0.0
1,1,morning,3,2.1386846973707503e-05
1,1,most,12,0.0002705300657451541
1,1,mostly,1,0.00017776938417301614
1,1,moth,1,0.0005932246996499825
1,1,mother,2,0.0007237756731093978
1,1,mountain,2,0.00010519708193380036
1,1,mountains,4,7.942963364487661e-05
1,1,moved,1,5.9444485978757754e-05
1,1,mr,23,0.001986138267424562
1,1,much,16,0.0
1,1,music,1,0.00016262510864795387
1,1,musical,2,0.0007879239434864751
1,1,must,4,0.0
1,1,my,44,0.0
1,1,myself,1,6.299374469458135e-05
1,1,mysterious,2,0.0006270481993283394
1,1,mysteriously,1,0.0005932246996499825
1,1,name,2,3.971481682243831e-05
1,1,nasturtiums,1,0.0005932246996499825
1,1,nasty,2,0.0004971136179634508
1,1,natural,2,0.0007237756731093978
1,1,near,4,0.0
1,1,nearer,2,0.0001259874893891627
1,1,nearly,3,0.00014788224322494114
1,1,necessary,2,0.0007237756731093978
1,1,need,6,7.251547049245807e-05
1,1,needed,1,8.635383771411137e-05
1,1,neighbour,1,0.00039396197174323754
1,1,neighbourhood,2,0.0007237756731093978
1,1,neither,3,7.584634619282146e-05
1,1,nephew,1,0.00039396197174323754
1,1,never,14,3.272149243158767e-05
1,1,new,5,0.00014036612952843456
1,1,next,3,0.00018898123408374405
1,1,nibbling,1,0.00049359333569661
1,1,nice,3,0.00042760815612130984
1,1,nigh,1,0.00013641863202806806
1,1,night,5,3.564474495617917e-05
1,1,nine,5,0.0005713068587871233
1,1,ninety,5,0.002176563619440928
1,1,no,28,0.0
1,1,noakes,2,0.001186449399299965
1,1,nobody,1,0.0002360499959814406
1,1,noise,1,6.663286754255522e-05
1,1,noises,1,0.0002485568089817254
1,1,nooks,1,0.0005932246996499825
1,1,nor,3,1.4139398658470704e-05
1,1,north,1,1.7219945886441718e-05
1,1,nose,1,0.0001946992438364925
1,1,not,59,0.0
1,1,nothing,5,8.60997294322086e-05
1,1,notice,2,0.0003719704033349678
1,1,now,31,0.0
1,1,nowhere,1,0.0002622564726013264
1,1,nuisance,1,0.00033568135993481313
1,1,number,6,0.0010199873250632398
1,1,numbers,1,0.000294330607789865
1,1,obstinate,1,0.0004353127238881856
1,1,obstinately,1,0.00049359333569661
1,1,obtained,2,0.0008706254477763712
1,1,obvious,1,0.00049359333569661
1,1,obviously,2,0.0006713627198696263
1,1,occasion,3,0.0008829918233695951
1,1,occasionally,1,0.000294330607789865
1,1,odd,6,0.0014913408538903526
1,1,oddities,2,0.001186449399299965
1,1,oddments,1,0.00049359333569661
1,1,odo,2,0.001186449399299965
1,1,of,237,0.0
1,1,off,23,0.00016396582679842418
1,1,offended,1,0.0005932246996499825
1,1,offensive,1,0.0005932246996499825
1,1,offer,1,0.0001859852016674839
1,1,offered,1,0.0002245448433043522
1,1,offering,1,0.0004353127238881856
1,1,office,2,0.0006713627198696263
1,1,official,1,0.0005932246996499825
1,1,often,4,0.00017161875234825638
1,1,oh,2,0.0002978508900567058
1,1,ointment,1,0.0005932246996499825
1,1,old,44,0.0002073778469909037
1,1,older,2,0.00031122424780474545
1,1,oldest,1,0.0003135240996641697
1,1,on,77,0.0
1,1,once,10,2.3372494593991192e-05
1,1,one,38,0.0
1,1,ones,2,0.0003555387683460323
1,1,onlookers,1,0.00049359333569661
1,1,only,17,0.0
1,1,open,4,5.85200312162085e-05
1,1,opened,3,0.00015779562290070055
1,1,openly,1,0.00016262510864795387
1,1,opinion,1,0.0004353127238881856
1,1,or,31,0.0
1,1,orchestra,1,0.0005932246996499825
1,1,ordered,1,0.00016999788751053996
1,1,orders,5,0.0009734962191824625
1,1,original,1,0.0004353127238881856
1,1,orphan,1,0.0005932246996499825
1,1,other,16,0.0
1,1,others,3,3.6257735246229035e-05
1,1,otho,5,0.00246796667848305
1,1,ought,1,9.963136395337252e-05
1,1,our,5,1.1686247296995596e-05
1,1,out,32,0.0
1,1,outburst,1,0.0005932246996499825
1,1,outlandish,2,0.0007879239434864751
1,1,outside,1,6.663286754255522e-05
1,1,over,14,3.272149243158767e-05
1,1,overcome,1,0.0002360499959814406
1,1,overlooked,1,0.00033568135993481313
1,1,owe,1,0.00049359333569661
1,1,own,11,5.1844461747725925e-05
1,1,pace,1,0.00011426137175742464
1,1,package,1,0.0005932246996499825
1,1,packages,2,0.00098718667139322
1,1,packed,3,0.0008322022443791659
1,1,packet,2,0.0008706254477763712
1,1,packing,1,0.0003618878365546989
1,1,paid,1,0.0002360499959814406
1,1,pain,1,0.0001305509734594152
1,1,painful,1,0.000294330607789865
1,1,pantry,1,0.0005932246996499825
1,1,paper,3,0.0017796740989499476
1,1,papers,2,0.0007879239434864751
1,1,parcels,1,0.0005932246996499825
1,1,parental,1,0.0005932246996499825
1,1,partial,1,0.0005932246996499825
1,1,parties,2,0.0007237756731093978
1,1,parting,4,0.00077879697534597
1,1,partly,1,0.0002622564726013264
1,1,parts,5,0.0009299260083374195
1,1,party,15,0.003059637911893529
1,1,passed,6,1.4023496756394714e-05
1,1,passing,1,3.382349967835679e-05
1,1,passion,1,0.00049359333569661
1,1,past,2,0.00013326573508511044
1,1,patched,1,0.0005932246996499825
1,1,path,1,4.606388503110496e-05
1,1,paths,1,9.064483321992845e-05
1,1,paused,2,0.00021843485409172125
1,1,pavilion,5,0.001969809858716188
1,1,pavilions,2,0.0008706254477763712
1,1,peace,2,9.858816214996075e-05
1,1,peaceful,1,0.000294330607789865
1,1,peculiar,1,0.0003618878365546989
1,1,peeping,1,0.0003135240996641697
1,1,peered,1,0.00016262510864795387
1,1,pen,1,0.00049359333569661
1,1,pennies,1,0.00049359333569661
1,1,penny,1,0.0005932246996499825
1,1,people,14,0.0005573881061999928
1,1,perfect,2,0.0006713627198696263
1,1,perfunctory,1,0.0005932246996499825
1,1,perhaps,1,3.091960950604269e-05
1,1,permanent,1,0.0004353127238881856
1,1,permission,1,0.0004353127238881856
1,1,perpetual,1,0.0005932246996499825
1,1,person,1,0.000294330607789865
1,1,personally,1,0.0005932246996499825
1,1,pestered,1,0.0005932246996499825
1,1,phalanx,1,0.00049359333569661
1,1,pick,1,0.0002485568089817254
1,1,picked,2,0.00031122424780474545
1,1,pictures,1,0.0005932246996499825
1,1,piece,1,0.0001946992438364925
1,1,pieces,1,0.0001859852016674839
1,1,piled,1,0.00016262510864795387
1,1,pillars,1,0.0001946992438364925
1,1,pint,1,0.00049359333569661
1,1,pipes,1,0.0004353127238881856
1,1,pity,1,0.00013641863202806806
1,1,place,9,0.00013167007023646914
1,1,plainly,1,0.0001305509734594152
1,1,plan,5,0.0009299260083374195
1,1,planned,1,0.00033568135993481313
1,1,plates,1,0.00033568135993481313
1,1,pleasant,2,0.00031122424780474545
1,1,please,1,0.00016999788751053996
1,1,plenty,2,0.0005245129452026528
1,1,plot,1,0.0003135240996641697
1,1,pocket,8,0.0016318068863432154
1,1,poetry,2,0.00058866121557973
1,1,point,5,0.0003709987769044164
1,1,pointed,1,0.00016999788751053996
1,1,poles,1,0.0004353127238881856
1,1,polite,2,0.00058866121557973
1,1,politely,2,0.00098718667139322
1,1,pony,2,0.0003555387683460323
1,1,poor,3,0.00019989860262766565
1,1,poorer,1,0.00049359333569661
1,1,popular,1,0.00049359333569661
1,1,popularly,1,0.0005932246996499825
1,1,positively,1,0.00049359333569661
1,1,possess,1,0.0003618878365546989
1,1,possessing,1,0.00049359333569661
1,1,possession,1,0.0005932246996499825
1,1,post,2,0.0006270481993283394
1,1,postman,1,0.0005932246996499825
1,1,postmen,1,0.0005932246996499825
1,1,potatoes,3,0.0017796740989499476
1,1,pour,1,0.00027740074812638866
1,1,pouring,1,0.00021389273571079717
1,1,powers,1,0.00020397586079290192
1,1,practically,1,0.00049359333569661
1,1,prank,1,0.00049359333569661
1,1,precious,4,0.0004779550894583667
1,1,preferred,1,0.0005932246996499825
1,1,premises,1,0.0005932246996499825
1,1,prentice,1,0.0005932246996499825
1,1,preparations,2,0.0008706254477763712
1,1,prepared,1,0.00012491347935097966
1,1,present,10,0.0009064483321992845
1,1,presently,1,0.0001305509734594152
1,1,presents,11,0.005429526692662711
1,1,preserved,2,0.0006713627198696263
1,1,pretended,1,0.0003618878365546989
1,1,pretending,1,0.00049359333569661
1,1,pretty,1,0.00016999788751053996
1,1,prices,1,0.0005932246996499825
1,1,pricked,1,0.0003618878365546989
1,1,primula,1,0.0005932246996499825
1,1,private,1,0.00027740074812638866
1,1,probably,4,0.0005222038938376608
1,1,produces,1,0.0005932246996499825
1,1,professionally,1,0.0005932246996499825
1,1,prolonged,2,0.001186449399299965
1,1,promised,1,0.00016999788751053996
1,1,promising,1,0.0005932246996499825
