term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Unnamed: 0_load,term_str,n_load,p_load,i_load,dfidf_load,porter_stem_load,max_pos_load,max_pos_group_load,Unnamed: 0_vocab,n_vocab,p_vocab,i_vocab,dfidf_vocab,porter_stem_vocab,max_pos_vocab,max_pos_group_vocab,stop_vocab,Unnamed: 0,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
yesterday,-0.004364171358780888,0.000758432321779136,-0.0013954444732417175,0.0017831688213599127,-0.0013412030737125604,4.032143590738684e-05,0.0006937184930777893,-0.000294804904013596,-0.0016875815801916186,-0.0006776757156966495,,,,,,,,,,12372,18,3.7942024586431934e-05,14.685843811426082,28.43080571598864,yesterday,NN,NN,0,12372,18,3.7942024586431934e-05,14.685843811426082,28.43080571598864,yesterday,NN,NN,0
drinking,0.0023011411880507785,-0.005125062867659023,-0.0003062034281166526,-0.0027058029013415598,-0.0019395913807815318,-0.0009095704843048816,-0.0024771813792324984,0.001728657689613122,0.0023518502762760406,0.0018252545916761385,,,,,,,,,,2965,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,drink,NN,NN,0,2965,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,drink,NN,NN,0
wary,-0.0026013088354390488,0.00018044669714858356,-0.0025264580020955513,-0.002057754020263045,0.004362355102378175,0.0008549278989440984,0.0016900715560288252,-0.0004939373454274529,-0.0012438032975138154,0.001012762881545434,,,,,,,,,,11875,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,wari,JJ,JJ,0,11875,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,wari,JJ,JJ,0
eorl,-0.013609992979472468,0.008098334794299939,-0.008275801908801877,-0.00442120549476502,-0.003863234019671589,0.003529014172494017,-0.004223450877409943,0.002103202017196637,0.0003115561617066204,-0.005336523414577679,,,,,,,,,,3352,29,6.112881738925145e-05,13.997787817740823,28.43080571598864,eorl,NN,NN,0,3352,29,6.112881738925145e-05,13.997787817740823,28.43080571598864,eorl,NN,NN,0
hail,-0.006156507175425147,0.00400866652234823,-0.005136013695866893,-0.004446404006889056,0.0018854723332075156,-0.0025739548780543183,-0.0032281212722665505,-0.0006448573023583848,-0.0023673706630505534,-0.0002149266906942302,,,,,,,,,,4776,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,hail,NN,NN,0,4776,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,hail,NN,NN,0
fifty,0.0011266972715927085,-0.00032729754149043387,-0.0016664255911153889,0.0005076740229197552,-0.002412029728506455,-0.0014101306947946989,0.0006198996178382724,-0.004989539135154364,-0.000695675188576704,0.003909393225929383,,,,,,,,,,3747,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,fifti,NN,NN,0,3747,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,fifti,NN,NN,0
reluctant,0.003790665886703615,-0.0039798764183715165,-0.0011982379982239742,-0.0010787221386422327,-0.0022435804365187094,-0.0050091936857683695,0.003247938056236587,-0.0017861840603916447,-0.0006693366661162939,-1.3133709013973501e-05,,,,,,,,,,8484,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,reluct,NN,NN,0,8484,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,reluct,NN,NN,0
game,0.0014738016027965226,0.0006289481188953037,-0.0027290976437590745,-0.0009124338542437542,0.0002079672448712091,-0.0006627151715598576,0.0016934641394993322,-0.0006948439338141392,0.002028307633875382,0.0017249398426734844,,,,,,,,,,4288,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,game,NN,NN,0,4288,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,game,NN,NN,0
brooding,0.0031716817829368716,0.0014372907209359907,-0.0019710298620643804,0.00010266919826908079,0.0016141587559787174,-0.0006433845597494993,0.002042779842505733,-0.0023379821954174766,0.004866217235459636,0.0015944219616511337,,,,,,,,,,1280,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,brood,NN,NN,0,1280,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,brood,NN,NN,0
lo,-0.006589168081654943,0.004257892651834152,0.0005659311357422721,-0.005245538514059394,0.002001229975003431,-0.009433903824347705,0.0026986376687155385,0.0054912448829805135,0.00527755271668639,0.0070534767474017945,,,,,,,,,,6190,19,4.004991484123371e-05,14.607841299424807,28.43080571598864,lo,NN,NN,0,6190,19,4.004991484123371e-05,14.607841299424807,28.43080571598864,lo,NN,NN,0
urgent,-0.00029179334763841473,0.0019704135328758306,0.00025872804873684714,4.4268375958741586e-05,-0.00142905098355005,0.0017382375755018475,0.00010268245426716644,-0.001501666381731576,0.0025807997639987735,0.0011373508776063275,,,,,,,,,,11597,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,urgent,NN,NN,0,11597,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,urgent,NN,NN,0
peak,-0.003920336696454974,-0.001447576253206993,-0.002418533588735433,0.0016082107809695329,0.0003325123589687739,0.004930966266336487,0.002541449911210033,0.0013017240251400192,-0.0018395509588453713,-0.0010817657157916384,,,,,,,,,,7589,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,peak,NN,NN,0,7589,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,peak,NN,NN,0
tight,0.0030170227423704783,0.0004743849273952585,-0.0022851564303533064,-0.0004438912542054591,-0.00017893856206121147,0.005829856719135607,0.0006169565950761325,-0.0008722556967707885,-0.0005917975272548549,0.0011455706361448393,,,,,,,,,,10860,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,tight,NN,NN,0,10860,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,tight,NN,NN,0
beer,0.002457365997804348,-0.02139218491923105,0.0016933252749600583,-0.010975978242239484,-0.008734001762790714,-0.008317919209392302,-0.0034864604662300574,-0.007537583319886939,-0.009257689336152394,-0.01155865937866535,,,,,,,,,,759,27,5.69130368796479e-05,14.100881310704926,28.43080571598864,beer,NN,NN,0,759,27,5.69130368796479e-05,14.100881310704926,28.43080571598864,beer,NN,NN,0
bidding,-0.0009474941175430088,0.0006771758316059183,0.0008810218194386408,0.0008173059302462642,-0.002044844823452959,0.0006099879261753978,-0.000497015179099653,0.00027092021118895984,0.0006840827367959609,0.0025553580857387397,,,,,,,,,,888,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,bid,NN,NN,0,888,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,bid,NN,NN,0
greet,-0.0022311783438127204,-0.003401949072118794,-0.000507527596819477,-0.0003117196283366105,-0.003141972247106952,-0.002986596064066611,-0.00014556197289891196,0.0003402350770955413,0.0006981380220239038,-0.0035807314319518486,,,,,,,,,,4611,13,2.740257331242306e-05,15.155329094727303,28.43080571598864,greet,NN,NN,0,4611,13,2.740257331242306e-05,15.155329094727303,28.43080571598864,greet,NN,NN,0
fed,-0.0003852175770563432,0.000701664560220951,-0.0008252381006324444,-0.0001800942382789641,-0.0011121076009304044,-0.001071738767368535,0.004126017543661263,-0.007167874885373058,-0.0019370300745306169,-0.0004945316192393192,,,,,,,,,,3676,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,fed,NN,NN,0,3676,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,fed,NN,NN,0
broad,-0.00036734153167324783,-0.003606591790684238,0.0009387835121875567,0.0013435633346648077,0.0005708485071423179,-0.0011853864751794122,0.0032154324316890285,-0.0026087921151889417,-0.00081901192081651,-0.0016515341605049469,,,,,,,,,,1262,61,0.0001285813055429,12.92503147530551,28.233767122004267,broad,JJ,JJ,0,1262,61,0.0001285813055429,12.92503147530551,28.233767122004267,broad,JJ,JJ,0
hung,0.00033736823687887334,-0.0014801096021910367,-0.00029087399877365734,0.0008830585805206612,0.0004988330110032963,-0.0030103110881994155,0.0015880677448681616,-0.0009913471625697075,0.0026872522200022996,0.0002228347448914503,,,,,,,,,,5338,59,0.0001243655250333,12.973125763506554,28.233767122004267,hung,NN,NN,0,5338,59,0.0001243655250333,12.973125763506554,28.233767122004267,hung,NN,NN,0
thin,0.003938155707912858,-0.0034610333513739387,-0.0022570523156039616,-0.0008342026439584978,0.0014427132222308231,-0.0015036113781607676,0.0005798502320319592,0.001561047041509756,-0.00045245026112912924,-0.00032437819761524085,,,,,,,,,,10729,70,0.0001475523178361,12.726485795923429,28.233767122004267,thin,NN,NN,0,10729,70,0.0001475523178361,12.726485795923429,28.233767122004267,thin,NN,NN,0
quick,0.0034255557127524285,-0.00320075715291974,-0.002935404412365471,-0.0006642412037972772,0.0001973996553938791,0.0007923362982767808,0.005326210943197929,-0.005486021972633589,0.00046756892698369707,-0.001879827184074504,,,,,,,,,,8199,76,0.0001601996593649,12.607841299424807,28.233767122004267,quick,NN,NN,0,8199,76,0.0001601996593649,12.607841299424807,28.233767122004267,quick,NN,NN,0
front,-4.443070276566944e-05,-0.0037792663674483208,-0.0019229955551368558,-0.0023810692883946966,-0.0006637595863998309,-0.0028591717942811692,0.0034093638428309807,-0.0033940386613007132,-0.004026746524002343,0.0015122623388037788,,,,,,,,,,4193,74,0.0001559838788553,12.646315447239443,28.233767122004267,front,NN,NN,0,4193,74,0.0001559838788553,12.646315447239443,28.233767122004267,front,NN,NN,0
door,-0.005816068296353176,-0.013104815613008408,0.009681908606221326,-0.009357773306189534,-0.0001328409115769712,0.0009300812368097791,0.016059176448904196,-0.008968520307154417,-0.004830908109952736,0.006946917396078563,,,,,,,,,,2868,236,0.0004974621001332,10.973125763506554,28.233767122004267,door,NN,NN,0,2868,236,0.0004974621001332,10.973125763506554,28.233767122004267,door,NN,NN,0
bare,-0.0008299335325012927,-0.0011648813253985566,-0.00270035812771962,0.0023056655690338666,-0.0003988715715985518,0.0012717048165877551,0.0013814547346405533,0.0020227127878836787,-0.000692585201989082,-0.0015331597579732773,,,,,,,,,,644,64,0.0001349049763073,12.855768812868396,28.233767122004267,bare,NN,NN,0,644,64,0.0001349049763073,12.855768812868396,28.233767122004267,bare,NN,NN,0
western,-0.00016800989447265664,-0.001966473478694967,0.00033348502938868166,0.0030355172468290734,0.000756088115848053,-0.0025820365453161818,0.002037705457156674,-0.0003426106470595915,-0.001120449912197824,-0.000186020049186889,,,,,,,,,,12008,67,0.0001412286470717,12.789679622410622,28.233767122004267,western,JJ,JJ,0,12008,67,0.0001412286470717,12.789679622410622,28.233767122004267,western,JJ,JJ,0
terror,-0.0006545689768832349,0.001978830288098749,-0.001837788216674015,0.0006284673665212311,0.0026184164254951137,-0.00011774308281449063,0.0011173117627315732,-0.0025133906871849716,0.0011049090625641794,-0.000612268701768055,,,,,,,,,,10674,70,0.0001475523178361,12.726485795923429,28.233767122004267,terror,NN,NN,0,10674,70,0.0001475523178361,12.726485795923429,28.233767122004267,terror,NN,NN,0
trust,0.000822726797551647,-0.0018525728349526591,0.000618884102016345,-0.0005829958711836603,0.0006638417048100024,0.0010195290244607957,-0.0005025394226531593,-0.0010811275544640325,-0.003474454417409812,0.00018537188166495048,,,,,,,,,,11161,70,0.0001475523178361,12.726485795923429,28.233767122004267,trust,NN,NN,0,11161,70,0.0001475523178361,12.726485795923429,28.233767122004267,trust,NN,NN,0
desire,0.0012175629262815692,0.0005342359508961283,0.0028960993389938847,0.0007144796644090376,-0.0035956354756440834,0.0006392054625400337,-0.003890838360204242,0.0020088588515639006,0.0017327858570578135,-0.0029589708414709277,,,,,,,,,,2610,79,0.0001665233301293,12.551988064691292,28.233767122004267,desir,NN,NN,0,2610,79,0.0001665233301293,12.551988064691292,28.233767122004267,desir,NN,NN,0
mist,-0.002615209059946006,-0.0062889200798147025,0.00022346912425113636,-0.0010061755609257238,0.001353186745534921,-0.004966587238663416,0.0069845853218503205,0.005639680393252943,-0.0010976769375409018,-0.0015604632849002562,,,,,,,,,,6702,93,0.0001960337936965,12.316610001760363,28.233767122004267,mist,NN,NN,0,6702,93,0.0001960337936965,12.316610001760363,28.233767122004267,mist,NN,NN,0
ride,-0.025248391544444037,0.00828333261057202,-0.016225612206208846,-0.009928425677118057,0.0020308868749446913,0.0014058752609629368,-0.0052769204111808585,0.0017887529362581292,-0.0029890497515254978,-0.0005632337178672718,,,,,,,,,,8666,179,0.0003773123556095,11.37195303560414,28.233767122004267,ride,NN,NN,0,8666,179,0.0003773123556095,11.37195303560414,28.233767122004267,ride,NN,NN,0
eastward,-0.0002839278925581516,0.0015254703886861272,-0.002224915834893241,-0.0011048324696111148,0.0026339111707189768,-0.0005663716622030181,0.005414109581009728,-0.002309243873763813,0.001090158206997697,0.003181280334081623,,,,,,,,,,3133,96,0.0002023574644609,12.27080631214724,28.233767122004267,eastward,NN,NN,0,3133,96,0.0002023574644609,12.27080631214724,28.233767122004267,eastward,NN,NN,0
drink,0.0010850877774883697,-0.005406564038404266,-0.0011104819761882409,-0.000496631678047222,-0.0045998849665363885,0.0010036285685419083,0.005035658167915185,0.0030482995117665293,0.0022873973275017276,-0.0010533512976957083,,,,,,,,,,2964,84,0.0001770627814033,12.463451390089634,28.233767122004267,drink,NN,NN,0,2964,84,0.0001770627814033,12.463451390089634,28.233767122004267,drink,NN,NN,0
escape,0.0007121846306699222,-0.0024251935633298975,-0.0026334647811723975,0.001918371331451294,0.0010123622529953351,0.0017913828963581394,0.007313403335645191,-0.00555272578265864,0.003985863444644432,0.0016392969922090854,,,,,,,,,,3381,91,0.0001918180131869,12.3479741726697,27.55548895604324,escap,NN,NN,0,3381,91,0.0001918180131869,12.3479741726697,27.55548895604324,escap,NN,NN,0
suppose,0.004446598213355431,-0.004246907322689739,-0.003129495644707397,9.516295312652445e-05,-0.002239201996662396,0.0024188967552176382,-0.00046704234962182355,-0.0017810113823679265,0.0010960094391082532,0.0005671925476155146,,,,,,,,,,10411,79,0.0001665233301293,12.551988064691292,27.55548895604324,suppos,NN,NN,0,10411,79,0.0001665233301293,12.551988064691292,27.55548895604324,suppos,NN,NN,0
forth,-0.0063116440887874105,0.007022292036938764,0.0002639298557800158,-0.001870897185688369,0.0001017001879656564,-0.001112639083449964,-0.0018884842208479365,-0.0030757282755574846,0.004493852443545885,0.0041186391077230045,,,,,,,,,,4101,103,0.0002171126962445,12.169268285685176,27.55548895604324,forth,NN,NN,0,4101,103,0.0002171126962445,12.169268285685176,27.55548895604324,forth,NN,NN,0
farewell,-0.0059545414704525465,0.000327134442681556,0.0019243517738061094,0.0022799360462593403,-0.0032000405280983167,-0.004053506852326724,-0.0038963037186829567,0.0028408922942955907,0.002053335829548032,-0.0036348016967040426,,,,,,,,,,3612,100,0.0002107890254801,12.21191262309367,27.55548895604324,farewel,NN,NN,0,3612,100,0.0002107890254801,12.21191262309367,27.55548895604324,farewel,NN,NN,0
large,0.002552147255228878,-0.012933769753174227,0.0004545868325899913,-0.003697148472291214,-0.003456845288836003,-0.0013998124225751926,0.002798538493871457,-0.0028259629913808936,-0.005543590685225109,-0.0023132679732316076,,,,,,,,,,5927,110,0.0002318679280281,12.074409099343736,27.55548895604324,larg,JJ,JJ,0,5927,110,0.0002318679280281,12.074409099343736,27.55548895604324,larg,JJ,JJ,0
westward,0.0011320386302015044,-0.000476157479776876,-0.0005023310461975682,0.0029472055075498043,0.0019620524760456054,-0.0019736598744332107,0.005234039008998892,-0.0024865928113892506,0.0010892574492483772,0.002523205161512958,,,,,,,,,,12017,72,0.0001517680983457,12.685843811426082,27.55548895604324,westward,NN,NN,0,12017,72,0.0001517680983457,12.685843811426082,27.55548895604324,westward,NN,NN,0
true,-0.001440316065246774,-0.0003543775471643055,0.0010632879229494317,0.0021796136245163977,-0.0008871889201517681,-0.0018151680608798596,-0.0020988276946246305,0.00029646578458112846,0.0018044808412985393,0.0005008118586117039,,,,,,,,,,11147,87,0.0001833864521677,12.412825317019667,27.55548895604324,true,JJ,JJ,0,11147,87,0.0001833864521677,12.412825317019667,27.55548895604324,true,JJ,JJ,0
blew,-0.0020120549677567576,-0.0009036532599138577,-0.0010343762114450041,-0.0005846522456515431,0.00035669160952936976,-0.002503347345970011,0.00037291862056056216,-0.002773419630842982,0.0018132252959483816,0.0014380872428980385,,,,,,,,,,975,53,0.0001117181835044,13.127848358305195,27.55548895604324,blew,NN,NN,0,975,53,0.0001117181835044,13.127848358305195,27.55548895604324,blew,NN,NN,0
aware,0.0037153729652787443,-0.0005289270303062885,-0.0009565773179687383,0.000820710217649797,-0.0006408191507014242,-0.0007711783116790976,0.004947740088385313,-0.0006147230394685025,0.0021091298399189234,0.0011755415708268333,,,,,,,,,,554,72,0.0001517680983457,12.685843811426082,27.55548895604324,awar,JJ,JJ,0,554,72,0.0001517680983457,12.685843811426082,27.55548895604324,awar,JJ,JJ,0
speed,-0.0028754007167042005,0.001853277522493134,-0.004126473343821819,0.0017944810198143447,0.002232971613597004,-0.00012118489167070054,0.0026293083704876,0.0017869230033970241,0.0007082400097336461,0.001737303134513255,,,,,,,,,,9865,81,0.0001707391106389,12.51591880998377,27.55548895604324,speed,NN,NN,0,9865,81,0.0001707391106389,12.51591880998377,27.55548895604324,speed,NN,NN,0
sit,-0.0031795037373865643,-0.001179074003354961,-0.000564949978019127,0.0002770966214290134,0.0006718935257482637,0.0010556015620973478,0.0017224870657871715,0.0020529179685119005,0.000942579438564124,0.0002742465280265096,,,,,,,,,,9492,66,0.0001391207568169,12.811374693509942,27.55548895604324,sit,NN,NN,0,9492,66,0.0001391207568169,12.811374693509942,27.55548895604324,sit,NN,NN,0
young,-0.005421656840027316,-0.004828727580667539,-0.0016578509474613936,-0.0031083838982419168,-0.0066024767487988046,-0.0041465557450076265,-0.004588077410434239,0.005490088831433854,0.001938503757817444,0.0013843988260960891,,,,,,,,,,12390,121,0.000255054720831,11.9369055755938,27.55548895604324,young,JJ,JJ,0,12390,121,0.000255054720831,11.9369055755938,27.55548895604324,young,JJ,JJ,0
guard,-0.0032190518601869626,0.006461954379678575,0.002328675116699043,-0.0006983492469342901,1.5271020529445538e-05,0.0013512777473418422,0.0034768050164524383,-0.006054224787774076,-0.001659872606533449,0.004008417068271176,,,,,,,,,,4703,107,0.0002255442572637,12.114301826467248,27.55548895604324,guard,NN,NN,0,4703,107,0.0002255442572637,12.114301826467248,27.55548895604324,guard,NN,NN,0
arm,-0.0006758990373824461,0.0006122971036520378,-0.0004564892811632948,-0.0014347925250062909,0.0023457484322996704,-0.0016279697401058197,0.0018529976167663334,-0.0018122723623437205,0.00016050754720752568,0.002724840978608265,,,,,,,,,,416,84,0.0001770627814033,12.463451390089634,27.55548895604324,arm,NN,NN,0,416,84,0.0001770627814033,12.463451390089634,27.55548895604324,arm,NN,NN,0
point,0.0017940585078613238,-0.0015702178760897802,-0.0006597019203252334,0.0011903818971366403,0.0005862067462217394,-0.000900185016000783,0.0006852456125591986,-0.0023319254808600114,-0.0023197058818588906,-0.00018260279413335488,,,,,,,,,,7845,81,0.0001707391106389,12.51591880998377,27.55548895604324,point,NN,NN,0,7845,81,0.0001707391106389,12.51591880998377,27.55548895604324,point,NN,NN,0
clasped,0.0020361090979685685,0.0010155828276841718,-0.0021829788141532244,-0.0036835898910712018,-0.0005787362530068139,-0.0024923913040564164,0.0008923079535860055,-0.004958511344681676,0.0036709865695536575,0.0014942466758434579,,,,,,,,,,1767,15,3.161835382202661e-05,14.948878217259876,27.44241160924536,clasp,NN,NN,0,1767,15,3.161835382202661e-05,14.948878217259876,27.44241160924536,clasp,NN,NN,0
bombadil,0.001185087816677506,-0.0226607237946981,0.0035948339093163696,-0.01175577788498472,-0.005525028034905747,-0.015273654922760931,0.02791143198778142,0.04570522308585738,-0.0038884711133537193,0.017526189717090798,,,,,,,,,,1070,38,8.009982968246742e-05,13.607841299424807,27.44241160924536,bombadil,NN,NN,0,1070,38,8.009982968246742e-05,13.607841299424807,27.44241160924536,bombadil,NN,NN,0
mercy,0.000157297391952523,0.0016709807231801814,-0.001234139932492459,-0.0006595761067367853,-0.002991832488977408,0.0014271259589210313,-0.001982660583977003,-0.000281054710743637,0.0038737408115463827,0.002118108873839547,,,,,,,,,,6582,11,2.3186792802819512e-05,15.396337194231098,27.44241160924536,merci,NN,NN,0,6582,11,2.3186792802819512e-05,15.396337194231098,27.44241160924536,merci,NN,NN,0
defeat,-0.002437530328782165,-0.0002847610099083579,0.0005017535748597713,0.004898305556141557,-0.0004999791999295856,-0.0012325571509741325,-0.0002896754747775125,0.0008582246905824735,0.0034293326156345804,0.002412988475419771,,,,,,,,,,2504,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,defeat,NN,NN,0,2504,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,defeat,NN,NN,0
regret,-0.0010508751820739986,-0.0021468402811827074,-0.0030950475699808807,-0.0008008415617731142,-0.004305337390364323,0.0001935372413735154,-0.003595363192781775,-0.0018886328949079192,-0.0005710100314848873,-0.002163483635864332,,,,,,,,,,8443,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,regret,NN,NN,0,8443,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,regret,NN,NN,0
eldest,-0.0009762428230170898,0.000751280988161901,0.0032519273956302065,-0.003857846035296924,-0.004470112914053052,-0.0010898453442464103,-0.0017369723031229714,0.003086974279662422,-0.0002712682545569851,-0.0010492786185119032,,,,,,,,,,3190,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,eldest,NN,NN,0,3190,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,eldest,NN,NN,0
downwards,-0.00041862098982311873,-0.0026951462005801695,0.00046842451331117964,0.0009118355207523536,0.0023282408204610143,0.0010841845844125095,0.0019951244241728323,0.003423352009049624,0.000858134576448049,0.0002664326566944517,,,,,,,,,,2909,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,downward,NN,NN,0,2909,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,downward,NN,NN,0
ordinary,0.0026780953637062224,-0.005262141881437635,-0.001055955632735217,-0.0006977485148221067,-0.0039189097138253816,-0.002820718948883374,-0.0017791607495886512,4.4896613704384944e-05,-0.0036075481642391686,-7.539239651773836e-05,,,,,,,,,,7308,13,2.740257331242306e-05,15.155329094727303,27.44241160924536,ordinari,JJ,JJ,0,7308,13,2.740257331242306e-05,15.155329094727303,27.44241160924536,ordinari,JJ,JJ,0
fat,-0.0007390197415537614,-0.005357362124309386,-0.0005684312676913665,-0.005557816759905398,0.003702346216125599,0.0015718500649203342,-0.0017050133913294311,-0.0005856805624057338,-0.0020132592403539116,0.0013483835561412302,,,,,,,,,,3635,16,3.3726244076828385e-05,14.855768812868396,27.44241160924536,fat,NN,NN,0,3635,16,3.3726244076828385e-05,14.855768812868396,27.44241160924536,fat,NN,NN,0
mithrandir,-0.0057986017018613655,0.01931640323257011,0.024586398542124976,-0.005876771563901096,-0.003607984040928354,0.003522112048189706,0.0019754749786389057,-0.002475633027595779,-0.0008094020060938575,0.005775204001193692,,,,,,,,,,6717,48,0.0001011787322304,13.27080631214724,27.44241160924536,mithrandir,NN,NN,0,6717,48,0.0001011787322304,13.27080631214724,27.44241160924536,mithrandir,NN,NN,0
concern,-0.0014464242992234312,-0.004062102061491728,7.213851178425897e-05,0.001354215964242772,0.0005033292020341081,0.0033681057539132696,-0.0007390263864074063,0.0008569604347320352,0.00023957748835359849,-0.0018388362461910419,,,,,,,,,,1972,12,2.5294683057621287e-05,15.27080631214724,27.44241160924536,concern,NN,NN,0,1972,12,2.5294683057621287e-05,15.27080631214724,27.44241160924536,concern,NN,NN,0
lift,0.0024820423340867932,0.00033656547667697056,-0.001848693250504608,6.5753488409344e-05,0.001568133765624165,0.0012708536897838702,-0.00022569950014424706,-0.0013987467941632386,0.0003741265068790972,0.00110847195518571,,,,,,,,,,6092,11,2.3186792802819512e-05,15.396337194231098,27.44241160924536,lift,NN,NN,0,6092,11,2.3186792802819512e-05,15.396337194231098,27.44241160924536,lift,NN,NN,0
tread,-0.002782814179675134,-0.000251202387564767,0.0016446184868352922,0.008376620399970442,0.001001280116088987,-0.0012891248347658639,-0.0018464615421600289,0.0013220404890158985,0.00133277394926142,-0.0009144160411469373,,,,,,,,,,11056,18,3.7942024586431934e-05,14.685843811426082,27.44241160924536,tread,NN,NN,0,11056,18,3.7942024586431934e-05,14.685843811426082,27.44241160924536,tread,NN,NN,0
row,0.0021592929958482512,-0.010584174927265743,0.0012461745263421145,-0.005542943069234835,-0.010512044274842633,-0.007445993656075267,-0.011452409164367537,-0.005581700791046447,5.833516115221052e-05,-0.00707131875784933,,,,,,,,,,8814,22,4.637358560563903e-05,14.396337194231098,27.44241160924536,row,NN,NN,0,8814,22,4.637358560563903e-05,14.396337194231098,27.44241160924536,row,NN,NN,0
nasty,0.01294398472423929,0.0034354131054386526,-0.004556752444759701,0.0019704907857612153,0.0003598664159262329,-0.0004191207005277912,-0.0015109481173531867,-0.0008538528579334585,-0.0026234939831222296,-0.0022080261414519895,,,,,,,,,,6942,24,5.0589366115242574e-05,14.27080631214724,27.44241160924536,nasti,JJ,JJ,0,6942,24,5.0589366115242574e-05,14.27080631214724,27.44241160924536,nasti,JJ,JJ,0
odd,0.0011027343924962713,-0.008596857444148476,-4.294016914819363e-05,-0.003634692616447519,-0.005743071963334013,0.0017481386227433291,-0.003304538017848421,0.0027194796897585523,-0.0023485818301416843,0.0028136824100359645,,,,,,,,,,7209,20,4.215780509603548e-05,14.533840717981032,27.44241160924536,odd,NN,NN,0,7209,20,4.215780509603548e-05,14.533840717981032,27.44241160924536,odd,NN,NN,0
avoid,0.0007687999361188728,-0.0022908783014694714,-0.0012726851497074695,-0.001987992342195785,0.001808412880604755,0.0036720825993123104,0.004159838410029259,-0.0007420729183694321,0.0006936823437686123,0.0004932166069925918,,,,,,,,,,541,11,2.3186792802819512e-05,15.396337194231098,27.44241160924536,avoid,NN,NN,0,541,11,2.3186792802819512e-05,15.396337194231098,27.44241160924536,avoid,NN,NN,0
shake,0.002699587486838805,5.076229173901584e-05,-0.0017254362068735477,-0.0005482894979304445,0.0031876722814286854,0.001862497890537301,0.00018279467670042238,-0.001319243852035225,0.0015865443325082376,0.0005072315019235491,,,,,,,,,,9218,13,2.740257331242306e-05,15.155329094727303,27.44241160924536,shake,NN,NN,0,9218,13,2.740257331242306e-05,15.155329094727303,27.44241160924536,shake,NN,NN,0
belong,-0.001323040352475861,-0.001646350431122039,-3.1069377467308804e-06,-0.0002274003662063129,-0.0034795249289155767,-0.0001669510840864636,0.0009766477302932653,0.0010270305452739316,6.222345516722129e-05,-0.0023125877606143446,,,,,,,,,,819,12,2.5294683057621287e-05,15.27080631214724,27.44241160924536,belong,NN,NN,0,819,12,2.5294683057621287e-05,15.27080631214724,27.44241160924536,belong,NN,NN,0
bleak,0.0011426156350517825,5.777925168872436e-05,0.0011147833558368373,0.0051211592176196846,0.0022564446940519438,-9.49756569373301e-05,-0.0010588091913605864,0.001764390737518435,-0.00040560739515807406,-0.0018572919688603308,,,,,,,,,,958,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,bleak,NN,NN,0,958,14,2.951046356722484e-05,15.04841389081079,27.44241160924536,bleak,NN,NN,0
fetch,0.003719414614123541,0.00020421208363079657,-0.00020691193196494762,-0.0019069511570832442,0.0009549721506674782,0.004208267629399745,-4.069703152051895e-05,0.0012849869187907179,-0.00048426032886351745,-0.0012803824266632044,,,,,,,,,,3719,16,3.3726244076828385e-05,14.855768812868396,27.44241160924536,fetch,NN,NN,0,3719,16,3.3726244076828385e-05,14.855768812868396,27.44241160924536,fetch,NN,NN,0
